syb_perk_desc_13001,Cette compétence vous permet d'installer des portes en bois,Cette compétence vous permet d'installer des portes en bois,Cette compétence vous permet d'installer des portes en bois,Cette compétence vous permet d'installer des portes en bois,Cette compétence vous permet d'installer des portes en bois,Cette compétence vous permet d'installer des portes en bois pour installer des portes en bois,Cette compétence vous permet d'installer des portes en bois,Cette compétence vous permet d'installer des portes en bois,Cette compétence vous permet d'installer des portes en bois,Cette compétence vous permet d'installer des portes en bois,Cette compétence vous permet d'installer des portes en bois,Cette compétence vous permet d'installer des portes en bois,Esta habilidade permite que você instale portas de madeira,Cette compétence vous permet d'installer des portes en bois,,,,,,,,,,,
SYB_PERK_DESC_13002,cette compétence vous permet d'installer des portes en bois.,Cette compétence vous permet d'installer des portes en bois.,Cette compétence vous permet d'installer des portes en bois.,Cette compétence vous permet d'installer des portes en bois.,данный навык позволяетDevers. Cette compétence vous permet d'installer des portails en bois.,Cette compétence vous permet d'installer des portails en bois.,Cette compétence vous permet d'installer des portails en bois.,Cette compétence vous permet d'installer des portails en bois.,Cette compétence vous permet d'installer des portails en bois.,Cette compétence vous permet d'installer des portails en bois.,Cette compétence vous permet d'installer des portails en bois.,Esta habilidade permite que você instale portões de madeira.,Cette compétence vous permet d'installer des portails en bois.,,,,,,,,,,,,
syb_perk_desc_13003,Cette compétence vous permet d'installer des portes métalliques,Cette compétence vous permet d'installer des portes métalliques,Cette compétence vous permet d'installer des portes métalliques,Cette compétence vous permet d'installer des portes métalliques,pour installer des portes métalliques,Cette compétence vous permet d'installer des portes métalliques,Cette compétence vous permet d'installer des portes métalliques,Cette compétence vous permet d'installer des portes métalliques,Cette compétence vous permet d'installer des portes métalliques,Cette compétence vous permet d'installer des portes métalliques,Cette compétence vous permet d'installer des portes métalliques,Esta habilidade permite que você instale portas de metal,Cette compétence vous permet d'installer des portes métalliques,,,,,,,,,,,,
syb_perk_desc_13004,Cette compétence vous permet d'installer un portail en métal,Cette compétence vous permet d'installer un portail en métal,Cette compétence vous permet d'installer un portail en métal,Cette compétence vous permet d'installer un portail en métal,Cette compétence permet d'installer un portail métallique,Cette compétence permet d'installer un portail métallique,Cette compétence permet d'installer un portail métallique,Cette compétence permet d'installer un portail métallique,Cette compétence permet d'installer un portail métallique,Cette compétence vous permet d'installer un portail en métal,Cette compétence vous permet d'installer un portail en métal,Esta habilidade permite que você instale um portão de metal,Cette compétence vous permet d'installer un portail en métal,,,,,,,,,,,,
syb_perk_desc_13005,Cette compétence vous permet de mettre en place des barricades sur les fenêtres,Cette compétence vous permet de mettre en place des barricades sur les fenêtres,Cette compétence vous permet de mettre en place des barricades sur les fenêtres,Cette compétence vous permet de mettre en place des barricades sur les fenêtres,Данный навык позволяет вам устанавливать баррикады на окна,Cette compétence vous permet de mettre en place des barricades sur les fenêtres,Cette compétence vous permet de mettre en place des barricades sur les fenêtres,Cette compétence vous permet de mettre en place des barricades sur les fenêtres,Cette compétence vous permet de mettre en place des barricades sur les fenêtres,Cette Cette compétence vous permet de mettre en place des barricades sur les fenêtres,Cette compétence vous permet de mettre en place des barricades sur les fenêtres,Cette compétence vous permet de mettre en place des barricades sur les fenêtres,Esta habilidade permite que você monte barricadas nas janelas,Cette compétence vous permet de mettre en place des barricades sur les fenêtres,,,,,,,,,,,
syb_perk_desc_13006,Les outils de construction dureront plus longtemps s'ils sont manipulés avec précaution,Les outils de construction dureront plus longtemps s'ils sont manipulés avec précaution,Les outils de construction dureront plus longtemps s'ils sont manipulés avec précaution,Les outils de construction dureront plus longtemps s'ils sont manipulés avec précaution,вам дольше при бережном обращении с ними на,Les outils de construction dureront plus longtemps lorsqu'ils sont manipulés avec précaution,Les outils de construction dureront plus longtemps lorsqu'ils sont manipulés avec précaution,Les outils de construction dureront plus longtemps lorsqu'ils sont manipulés avec précaution,Les outils de construction dureront plus longtemps lorsqu'ils sont manipulés avec soin soin,Les outils de construction dureront plus longtemps lorsqu'ils sont manipulés avec soin,Les outils de construction dureront plus longtemps lorsqu'ils sont manipulés avec soin,Les outils de construction dureront plus longtemps lorsqu'ils sont manipulés avec soin,As ferramentas de construção duram mais quando manuseadas com cuidado,Les outils de construction durent plus longtemps lorsqu'ils sont manipulés avec soin,,,,,,,,,,,
syb_perk_desc_14000,Cette compétence vous permet d'utiliser le bouton de rechargement pour changer rapidement de chargeurs dans votre arme sans avoir à ouvrir votre inventaire.,Cette compétence vous permet d'utiliser le bouton de rechargement pour changer rapidement de chargeurs dans votre arme sans avoir à ouvrir votre inventaire.,Cette compétence vous permet d'utiliser le bouton de rechargement pour changer rapidement de chargeurs dans votre arme sans avoir à ouvrir votre inventaire.,Cette compétence vous permet d'utiliser le bouton de rechargement pour changer rapidement de chargeurs dans votre arme sans avoir à ouvrir votre inventaire.,Данный навык позволяет вам использовать кнопку перезарядки для быстрой смены магазинов в оружии без необходимости открывать инвентарь,This skill allows you to use the reload button to quickly change magazines in your weapon without having to open your inventory.,This skill allows you to use the reload button to changez rapidement les chargeurs de votre arme sans avoir à ouvrir votre inventaire.,Cette compétence vous permet d'utiliser le bouton de rechargement pour changer rapidement de chargeur es dans votre arme sans avoir à ouvrir votre inventaire.,Cette compétence vous permet d'utiliser le bouton de rechargement pour changer rapidement de chargeurs dans votre arme sans avoir à ouvrir votre inventaire.,Cette compétence vous permet d'utiliser le bouton de rechargement pour changer rapidement de chargeurs dans votre arme sans avoir à ouvrir votre inventaire.,Cette compétence vous permet d'utiliser le bouton de rechargement pour changer rapidement de chargeurs dans votre arme sans avoir à ouvrir votre inventaire.,Cette compétence vous permet d'utiliser le bouton de rechargement pour changer rapidement de chargeurs dans votre arme sans avoir à ouvrir votre inventaire.,Essa habilidade permite que você use o botão de recarregar para trocart rapidamente os pentes em sua arma sem precisar abrir seu inventário.,Cette compétence vous permet d'utiliser le bouton de rechargement pour changer rapidement de chargeurs dans votre arme sans avoir à ouvrir votre inventaire.,,,,,,,,,,,
syb_perk_desc_14001,Cette compétence vous permet d'utiliser plus efficacement le kit de nettoyage d'arme,Cette compétence vous permet d'utiliser plus efficacement le kit de nettoyage d'arme,Cette compétence vous permet d'utiliser plus efficacement le kit de nettoyage d'arme,Cette compétence vous permet d'en savoir plus Utilisez efficacement le kit de nettoyage d'armes sur,данный навык позволяет Вам болееееееееекективно исолзовать наор для чистки озовать набор для чистки о Le kit de nettoyage,ce kit de nettoyage pour le nettoyage est plus efficace pour que ce soit le kit d'élect Cette compétence vous permet d'utiliser plus efficacement le kit de nettoyage d'armes,Cette compétence vous permet d'utiliser plus efficacement le kit de nettoyage d'armes,Cette compétence vous permet d'utiliser plus efficacement le kit de nettoyage d'armes,Cette compétence vous permet d'utiliser plus efficacement le kit de nettoyage d'armes activé,Cette compétence vous permet d'utiliser plus efficacement le kit de nettoyage d'armes sur,Esta habilidade permite que você use mais efetivamente o kit de limpeza de armas em,Cette compétence l vous permet d'utiliser plus efficacement le kit de nettoyage d'armes sur,,,,,,,,,,,,,
syb_perk_desc_14002,Cette compétence vous permet d'utiliser une machine à cartouches pour fabriquer des cartouches maison à partir de cartouches usagées.,Cette compétence vous permet d'utiliser une machine à cartouches pour fabriquer des cartouches maison à partir de cartouches usagées.,Cette compétence vous permet d'utiliser une machine à cartouches pour fabriquer des cartouches maison cartridges from spent cartridges.,This skill allows you to use a cartridge machine to make homemade cartridges from spent cartridges.,Данный навык позволяет вам использовать патронный станок для производства самодельных патронов из стреляных гильз,This skill allows you to use a cartridge machine to make cartouches maison à partir de cartouches usagées.,Cette compétence vous permet d'utiliser une machine à cartouches pour fabriquer des cartouches maison à partir de cartouches usagées.,Cette compétence vous permet d'utiliser une machine à cartouches pour fabriquer des cartouches maison à partir de cartouches usagées.,Cette compétence vous permet d'utiliser un machine à cartouches pour fabriquer des cartouches maison à partir de cartouches usagées.,Cette compétence vous permet d'utiliser une machine à cartouches pour fabriquer des cartouches maison cartouches à partir de cartouches usagées.,Cette compétence vous permet d'utiliser une machine à cartouches pour fabriquer des cartouches maison à partir de cartouches usagées.,Cette compétence vous permet d'utiliser une machine à cartouches pour fabriquer des cartouches maison à partir de cartouches usagées.,Essa habilidade permite que você use uma máquina de cartuchos para fazer cartuchos caseiros à partir de cartuchos usados.,Cette compétence vous permet d'utiliser une machine à cartouches pour fabriquer des cartouches maison à partir de cartouches usagées.,,,,,,,,,,,
syb_perk_desc_14003,"Lors du démontage d'armes, vous recevrez plus de pièces de rechange et de pièces d'armes pour","Lors du démontage d'armes, vous recevrez plus de pièces de rechange et de pièces d'armes pour","Lors du démontage d'armes, vous recevrez plus de pièces de rechange et de pièces d'armes pour ","Lors du démontage des armes, vous recevrez plus de pièces de rechange et de pièces d'armes pour",Lors du démontage d'armes,"vous recevrez plus de pièces de rechange et de pièces d'armes pour""","Lors du démontage d'armes, vous recevrez plus de pièces de rechange et de pièces d'armes pour","Lors du démontage d'armes, vous recevrez plus de pièces de rechange et de pièces d'armes pour","Lors du démontage d'armes, vous recevrez plus de pièces de rechange et de pièces d'armes pour","Lors du démontage d'armes, vous recevrez plus de pièces de rechange et de pièces d'armes pour","Lors du démontage d'armes, vous recevrez plus de pièces de rechange et pièces d'armes pour","Ao desmontar armas, você receberá mais peças de reposição e peças de armas para","Lors du démontage des armes, vous recevrez plus de pièces de rechange et de pièces d'armes pour",,,,,,,,,,,,
syb_perk_desc_14004,Vous pouvez mieux réparer les armes cassées,Vous pouvez mieux réparer les armes cassées,Vous pouvez mieux réparer les armes cassées,Vous pouvez mieux réparer les armes cassées,Vous pouvez mieux réparer les armes cassées,Vous pouvez mieux réparer les armes cassées,Vous pouvez mieux réparer les armes cassées,Vous pouvez mieux réparer les armes cassées,Vous pouvez mieux réparer les armes cassées,Vous pouvez mieux réparer les armes cassées,Você pode consertar armas quebradas melhor em,vous pouvez mieux réparer les armes cassées à,,,,,,,,,,,,,
syb_perk_desc_14005,Les outils de nettoyage et de réparation d'armes dureront plus longtemps s'ils sont manipulés avec soin,Les outils de nettoyage et de réparation d'armes dureront plus longtemps s'ils sont manipulés avec soin,Les outils de nettoyage et de réparation d'armes dureront plus longtemps s'ils sont manipulés avec soin,Les outils de nettoyage et de réparation d'armes dureront durer plus longtemps si géré avec soin sur,инструенты для чистки и реонта ожжж бдут слжжжж Вам джше при бреve Si les outils de la réparation du nettoyage de la réparation Si plus de temps de réparation Si les outils de la réparation sont plus riches en cas de nettoyage avec des armes à faire pour le nettoyage de la tire et de la réalisation de tirs sur la prise de présélection,entretien,Les outils de nettoyage et de réparation d'armes dureront plus longtemps s'ils sont manipulés avec soin,Les outils de nettoyage et de réparation d'armes dureront plus longtemps s'ils sont manipulés avec soin,Les outils de nettoyage et de réparation d'armes dureront plus longtemps s'ils sont manipulés avec soin,Outils de nettoyage et de réparation d'armes durera plus longtemps s'il est manipulé avec soin,Les outils de nettoyage et de réparation d'armes dureront plus longtemps s'il est manipulé avec soin,As ferramentas de limpeza e reparo de armas durarão mais se manusead comme com cuidado em,les outils de nettoyage et de réparation d'armes dureront plus longtemps s'ils sont manipulés avec soin,,,,,,,,,,,,
syb_perk_desc_15000,Cette compétence vous permet d'utiliser un crochet pour ouvrir et fermer les portes.,Cette compétence vous permet d'utiliser un crochet pour ouvrir et fermer les portes.,Cette compétence vous permet d'utiliser un crochet pour ouvrir et fermer les portes.,Cette compétence permet Vous utilisez un verrouillage pour ouvrir et fermer des portes.,данный навыы позволяет Вам исллловать отмычк ччо закрыовать открыВава° ч д закрывать отвicte fermer les portes.,Cette compétence vous permet d'utiliser un crochet pour ouvrir et fermer les portes.,Cette compétence vous permet d'utiliser un crochet pour ouvrir et fermer les portes.,Cette compétence vous permet d'utiliser un crochet pour ouvrir et fermer les portes.,Cette compétence La compétence vous permet d'utiliser un crochet pour ouvrir et fermer les portes.,Cette compétence vous permet d'utiliser un crochet pour ouvrir et fermer les portes.,Esta habilidade permite que você use um lockpick para abrir e fechar portas.,Cette compétence vous permet d'utiliser un crochet pour ouvrir et fermer les portes.,,,,,,,,,,,,,
syb_perk_desc_15001,Cette compétence vous permet de crocheter des serrures,Cette compétence vous permet de crocheter des serrures,Cette compétence vous permet de crocheter des serrures,Cette compétence vous permet de crocheter des serrures,Cette compétence vous permet de crocheter des serrures,Cette compétence vous permet de crocheter des serrures,Cette compétence vous permet de crocheter des serrures Cette compétence vous permet de crocheter des serrures,Cette compétence vous permet de crocheter des serrures,Cette compétence vous permet de crocheter des serrures,Cette compétence vous permet de crocheter des serrures,Cette compétence vous permet de crocheter des serrures,Cette compétence vous permet de crocheter des serrures,Esta habilidade permite que você abra fechaduras,Cette compétence vous permet de crocheter des serrures,,,,,,,,,,,
SYB_PERK_DESC_15002,cette compétence vous permet de pirater un véhicule fermé,cette compétence vous permet de pirater un véhicule fermé,cette compétence vous permet de pirater un véhicule fermé,cette compétence vous permet de pirater un véhicule fermé,данный навык позволяет Вам ВзламыВаы закрыыы тр ннрывать закрыыы трнннрыыыve,Cette compétence vous permet de pirater un véhicule fermé,Cette compétence vous permet de pirater un véhicule fermé,Cette compétence vous permet de pirater un véhicule fermé,Cette compétence vous permet de pirater un véhicule fermé,Cette compétence vous permet de pirater un véhicule fermé,Cette compétence vous permet de pirater un véhicule fermé,Cette compétence vous permet de pirater un véhicule fermé,Essa habilidade permite que você hackeie um veículo fechado,Cette compétence vous permet de pirater un véhicule fermé,,,,,,,,,,,
syb_perk_desc_15003,"Cette compétence vous permettra de voler un objet au hasard dans les poches d'une autre personne. Si vous échouez, vous pouvez être puni, soyez prudent. Chance de vol réussie","Cette compétence vous permettra de voler un objet au hasard dans les poches d'une autre personne. Si vous échouez, vous pouvez être puni, soyez prudent. Chance de vol réussie ","Cette compétence vous permettra de voler un objet au hasard dans les poches d'une autre personne. Si vous échouez, vous pouvez être puni, être attention. Chance de vol réussie","Cette compétence vous permettra de voler un objet au hasard dans les poches d'une autre personne. Si vous échouez, vous pouvez être puni, soyez prudent. Chance de vol réussie"," карманов друого человека. В слчае неуачи Вас могт наказать, бvrir chance de vol","Cette compétence vous permettra de voler un rand om article des poches d'une autre personne. Si vous échouez, vous pouvez être puni, soyez prudent. Chance de vol réussie ","Cette compétence vous permettra de voler un objet au hasard dans les poches d'une autre personne. Si vous échouez, vous pouvez être puni, soyez prudent. Chance de vol réussie ","Cette compétence vous permettra de voler un objet au hasard dans les poches d'une autre personne. Si vous échouez, vous pouvez être puni, soyez prudent. Chance de vol réussie ","Cette compétence vous permettra de voler un objet au hasard dans les poches d'une autre personne. Si vous échouez, vous pouvez être puni, soyez prudent. Chance de vol réussie ","Cette compétence vous permettra de voler un objet au hasard dans les poches d'une autre personne. Si vous échouez, vous pouvez être puni, soyez prudent. Chance de vol réussie ","Cette compétence vous permettra de voler un objet au hasard dans les poches d'une autre personne. Si vous échouez, vous pouvez être puni, soyez prudent. Chance de vol réussie","Essa habilidade permitirá que você roube um item aleatório dos bolsos de outra pessoa. Se você falhar, você pode ser punido, tenha cuidado. Chance de roubo bem-sucedida sera de ","Cette compétence vous permettra de voler un objet au hasard dans les poches d'une autre personne. Si vous échouez, vous pouvez être puni, soyez prudent. Chance de vol réussie",,,,,,,,,,,,
syb_perk_desc_15004,Cette compétence vous permet de délier vos mains liées derrière votre dos avec une chance,Cette compétence vous permet de délier vos mains liées derrière votre dos avec une chance,Cette compétence vous permet de délier vos mains liées derrière votre dos avec une chance,Cette compétence vous permet de délier vos mains liées derrière votre dos avec une chance,Cette compétence permet de délier vos mains liées derrière votre dos,Cette compétence permet de délier vos mains liées derrière vous,vos mains liées derrière votre dos avec une chance,Cette compétence vous permet de délier vos mains liées derrière votre dos avec une chance,Cette compétence vous permet de délier vos mains liées derrière votre dos avec une chance,Cette compétence vous permet de délier vos mains liées mains derrière le dos avec une chance,Cette compétence vous permet de délier vos mains liées derrière le dos avec une chance,Cette compétence vous permet de délier vos mains liées derrière le dos avec une chance,Esta habilidade permite que você desamarre suas mã os amarradas atrás das costas com uma chance de,Cette compétence vous permet de délier vos mains liées derrière votre dos avec une chance,,,,,,,,,,,
syb_perk_desc_15005,Cette compétence vous permet de briser les menottes fermées avec une chance,Cette compétence vous permet de briser les menottes fermées avec une chance,Cette compétence vous permet de briser les menottes fermées avec une chance,Cette compétence vous permet de briser les menottes fermées avec une chance,Данный навык позволяет вам взламывать закрытые наручники с шансом,Cette compétence vous permet de briser les menottes fermées avec une chance briser les menottes fermées avec une chance,Cette compétence vous permet de briser les menottes fermées avec une chance,Cette compétence vous permet de briser les menottes fermées avec une chance,Cette compétence vous permet de briser les menottes fermées avec une chance,Esta habilidade permite que você abra algemas fechadas com uma chance de,Cette compétence vous permet de briser les menottes fermées avec une chance,,,,,,,,,,,,,,
syb_perk_desc_15006,Vous pouvez faire semblant d'avoir les mains liées derrière le dos pour tromper un autre survivant,Vous pouvez faire semblant d'avoir les mains liées derrière le dos pour tromper un autre survivant,Vous pouvez faire semblant d'avoir les mains liées derrière le dos pour tromper un autre survivant,Vous pouvez prétendre que vos mains soient liées derrière votre dos pour tromper un autre survivant,"Вы мжете прикинуться, что у Вас связаны рки за сиййй, ччоы оы о о о can ыжш ыжш ыжш pour vous faire de la main à la recherche ,Vous pouvez faire semblant d'avoir les mains liées derrière le dos pour tromper un autre survivant,Vous pouvez faire semblant d'avoir les mains liées derrière le dos pour tromper un autre survivant,Vous pouvez faire semblant d'avoir les mains liées derrière le dos pour tromper un autre survivant,Vous peut faire semblant d'avoir les mains liées derrière le dos pour tromper un autre survivant, vous pouvez faire semblant d'avoir les mains liées derrière le dos pour tromper un autre survivant, vous pouvez faire semblant d'avoir les mains liées derrière le dos t o tromper un autre survivant, Você pode fingir que está com as mãos amarradas nas costas para enganar outro sobrevivente, Vous pouvez faire semblant d'avoir les mains liées derrière le dos pour tromper un autre survivant
syb_perk_desc_15007,Les outils de crochetage dureront plus longtemps s'ils sont manipulés avec précaution,Les outils de crochetage dureront plus longtemps s'ils sont manipulés avec précaution,Les outils de crochetage dureront plus longtemps s'ils sont manipulés avec précaution,Les outils de crochetage dureront plus longtemps s'ils sont manipulés avec soin, Инструенты для Взлома замrien ,Les outils de crochetage dureront plus longtemps s'ils sont manipulés avec soin,Les outils de crochetage dureront plus longtemps s'ils sont manipulés avec soin,Les outils de crochetage dureront plus longtemps s'ils sont manipulés avec soin,Les outils de crochetage dureront plus longtemps s'ils sont manipulés avec soin,Comme Les outils de crochetage dureront plus longtemps s'ils sont manipulés avec soin.
syb_perk_desc_16000,Vous pouvez cueillir des herbes dans les champs pour faire des teintures et des médicaments,Vous pouvez cueillir des herbes dans les champs pour faire des teintures et des médicaments,Vous pouvez cueillir des herbes dans les champs pour faire des teintures et des médicaments,Vous pouvez cueillir des herbes dans les champs pour faire teintures et médicaments, Вы можете собирать травы В полях для приговленèe ннастооек ирарствтв, vous pouvez collecter des herbes dans les champs pour faire des teintures et des médicaments, vous pouvez récupérer des herbes dans le domaine pour faire pour les rangers pour faire des teintes et des médicaments, faire des teintures et des médicaments,Vous pouvez cueillir des herbes dans les champs pour faire des teintures et des médicaments,Vous pouvez cueillir des herbes dans les champs pour faire des teintures et des médicaments,Vous pouvez cueillir des herbes dans les champs pour faire des teintures et des médicaments,Vous pouvez cueillir des herbes dans le champs pour faire des teintures et des médicaments,Você pode coletar ervas nos campos para fazer tinturas e remédios,Vous pouvez récolter des herbes dans les champs pour faire des teintures et moi médicaments
syb_perk_desc_16001,Vous pouvez déterminer les propriétés de l'herbe récoltée,Vous pouvez déterminer les propriétés de l'herbe récoltée,Vous pouvez déterminer les propriétés de l'herbe récoltée,Vous pouvez déterminer les propriétés de l'herbe récoltée, pouvez déterminer les propriétés de l'herbe récoltée,Vous pouvez déterminer les propriétés de l'herbe récoltée,Vous pouvez déterminer les propriétés de l'herbe récoltée,Vous pouvez déterminer les propriétés de l'herbe récoltée,Vous pouvez déterminer les propriétés de l'herbe récoltée,Vous peut déterminer les propriétés de l'herbe récoltée,Vous pouvez déterminer les propriétés de l'herbe récoltée,Você pode determinar as propriedades da erva colhida,Vous pouvez déterminer les propriétés de l'herbe récoltée
syb_perk_desc_16002,Les outils d'herboristerie dureront plus longtemps s'ils sont manipulés avec soin,Les outils d'herboristerie dureront plus longtemps s'ils sont manipulés avec soin,Les outils d'herboristerie dureront plus longtemps s'ils sont manipulés avec soin,Les outils d'herboristerie dureront plus longtemps s'ils sont manipulés avec soin, Les outils d'herboristerie dureront plus longtemps lorsqu'ils sont manipulés avec soin, Les outils d'herboristerie dureront plus longtemps lorsqu'ils sont manipulés avec soin, Les outils d'herboristerie dureront plus longtemps lorsqu'ils sont manipulés avec soin. avec soin,Les outils d'herboristerie dureront plus longtemps lorsqu'ils sont manipulés avec soin,Les outils d'herboristerie dureront plus longtemps lorsqu'ils sont manipulés avec soin,Les outils d'herboristerie dureront plus longtemps lorsqu'ils sont manipulés avec soin,As ferramentas de fitoterapia durarão mais quando manuseadas com cuidado em,Herboristerie les outils dureront plus longtemps s'ils sont manipulés avec soin
syb_perk_desc_16003,Vous avez appris à créer des teintures et des préparations plus fortes pour,Vous avez appris à créer des teintures et des préparations plus fortes pour,Vous avez appris à créer des teintures et des préparations plus fortes pour,Vous avez appris à créer des teintures et des préparations plus fortes pour, Vous avez appris comment créer des teintures et des préparations plus fortes pour,Vous avez appris comment créer des teintures et des préparations plus fortes pour,Vous avez appris et comment créer des teintures pour créer des teintures et des préparations plus fortes,Vous avez appris à créer des teintures et des préparations plus fortes pour,Vous avez appris à créer des teintures et des préparations plus fortes pour,Vous avez appris à créer des teintures et des préparations plus fortes pour,Você aprendeu como criar tinturas e preparações mais fortes para,Vous avez appris à créer des teintures et des préparations plus fortes pour
SYB_PERK_DESC_16004, le nombre de teintures et de préparations produites augmente, le nombre de teintures et de préparations produites augmente par le nombre de teintures et de préparations produites augmente par, le nombre de teintures et de préparations produites par, количествя пзее article après leтаааачччччччч Nous аеееаааачч Nous аеее m'entes Le nombre de teintures et préparations produites augmente de,Le nombre de teintures et préparations produites augmente de,Le nombre de teintures et préparations produites augmente de,Le nombre de teintures et préparations produites augmente de,Le nombre de teintures et préparations produites augmente de, Le nombre de teintures et de préparations produites augmente de,Le nombre de teintures et de préparations produites augmente de,O número de tinturas e preparações produzidas aumenta em,Le nombre de teintures et de préparations produites augmente de
syb_perk_desc_17000,Vous pouvez traiter des peaux d'animaux pour créer des articles en cuir et en fourrure,Vous pouvez traiter des peaux d'animaux pour créer des articles en cuir et en fourrure,Vous pouvez traiter des peaux d'animaux pour créer des articles en cuir et en fourrure,Vous pouvez traiter des peaux d'animaux pour créer des articles en cuir et en fourrure, Вы можете обрабourstes traiter des peaux d'animaux pour créer des articles en cuir et en fourrure,Vous pouvez traiter des peaux d'animaux pour créer des articles en cuir et en fourrure,Vous pouvez traiter des peaux d'animaux pour créer des articles en cuir et en fourrure,Vous pouvez traiter des peaux d'animaux pour créer des articles en cuir et en fourrure,Você pode processar peles de animais para criar itens de couro e peles, vous pouvez traiter des peaux d'animaux pour créer des articles en cuir et en fourrure
SYB_PERK_DESC_17001, vous pouvez réparer plus efficacement les manches endommagées avant, vous pouvez réparer les manches endommagées plus efficacement avant, vous pouvez réparer les manches endommagées plus efficacement avant, vous pouvez réparer les manches endommagées plus efficacement avant, les peaux endommagées plus efficacement avant,Vous pouvez réparer les peaux endommagées plus efficacement avant,Vous pouvez réparer les peaux endommagées plus efficacement avant,Vous pouvez réparer les peaux endommagées plus efficacement avant,Vous pouvez réparer les peaux endommagées plus efficacement avant,Vous pouvez réparer les peaux endommagées plus efficacement avant ,Vous pouvez réparer les peaux endommagées plus efficacement avant,Você pode reparar couros danificados com mais eficiência antes,Vous pouvez réparer les peaux endommagées plus efficacement avant
syb_perk_desc_17002,Vous pouvez traiter la laine de mouton pour créer des vêtements en laine chauds.,Vous pouvez traiter la laine de mouton pour créer des vêtements en laine chauds.,Vous pouvez traiter la laine de mouton pour créer des vêtements en laine chauds.,Vous pouvez traiter la laine de mouton pour créer des vêtements en laine chauds. Vous pouvez traiter la laine de mouton pour créer des vêtements en laine chauds,Vous pouvez traiter la laine de mouton pour créer des vêtements en laine chauds,Vous pouvez traiter la laine de mouton pour créer des vêtements en laine chauds,Vous pouvez traiter la laine de mouton pour créer des vêtements en laine chauds ,Vous pouvez traiter la laine de mouton pour créer des vêtements en laine chauds,Vous pouvez traiter la laine de mouton pour créer des vêtements en laine chauds,Vous pouvez traiter la laine de mouton pour créer des vêtements en laine chauds,Você pode processar lã de ovelha para criar roupas de lã quentes,Vous pouvez traiter laine de mouton pour créer des vêtements chauds en laine
syb_perk_desc_17003,Vous pouvez traiter le coton pour créer des vêtements légers et durables.,Vous pouvez traiter le coton pour créer des vêtements légers et durables.,Vous pouvez traiter le coton pour créer des vêtements légers et durables.,Vous pouvez traiter le coton pour créer des vêtements légers et durables. для создания легких и прочных вещей,Vous pouvez traiter le coton pour créer des vêtements légers et durables,Vous pouvez traiter le coton pour créer des vêtements légers et durables,Vous pouvez traiter le coton pour créer des vêtements légers et durables,Vous pouvez traiter le coton pour créer des vêtements légers et durables ,Vous pouvez traiter le coton pour créer des vêtements légers et durables,Vous pouvez traiter le coton pour créer des vêtements légers et durables,Vous pouvez traiter le coton pour créer des vêtements légers et durables,Você pode processar algodão para criar roupas leves e duráveis,Vous pouvez traiter le coton créer des vêtements légers et durables
syb_perk_desc_17004,Lorsque vous coupez de vieux objets","vous obtenez plus de matériau""","Lorsque vous coupez de vieux objets, vous obtenez plus de matériau","Lorsque vous coupez de vieux objets, vous obtenez plus de matériau","Lorsque vous coupez de vieux objets, vous obtenez plus de matériau Lorsque vous coupez de vieux objets","vous obtenez plus de matériau""","Lorsque vous coupez de vieux objets, vous obtenez plus de matériau","Lorsque vous coupez de vieux objets, vous obtenez plus de matériau","Lorsque vous coupez de vieux objets, vous obtenez plus de matériau. on""","Lorsque vous coupez de vieilles choses, vous obtenez plus de matière","Lorsque vous coupez de vieilles choses, vous obtenez plus de matière","Lorsque vous coupez de vieilles choses, vous obtenez plus de matière","Lorsque vous coupez de vieilles choses, vous obtenez more material on","Ao cortar coisas antigas, você obtém mais material","Lorsque vous coupez de vieilles choses, vous obtenez plus de matière sur",,,,,,
syb_perk_desc_17005,Vous pouvez réparer les choses plus efficacement sur,Vous pouvez réparer les choses plus efficacement sur,Vous pouvez réparer les choses plus efficacement sur,Vous pouvez réparer les choses plus efficacement sur,Vous pouvez réparer les choses plus efficacement à,Vous pouvez réparer les choses plus efficacement à,Vous pouvez réparer les choses plus efficacement à,Vous pouvez réparer les choses plus efficacement à,Vous pouvez réparer les choses plus efficacement à,Vous pouvez réparer les choses plus efficacement à,Você pode consertar as coisas com mais eficiência em,Vous pouvez réparer les choses plus efficacement à,,,,,,,,,,,,,
syb_perk_desc_17006,Les outils sur mesure dureront plus longtemps lorsqu'ils sont manipulés avec précaution,Les outils sur mesure dureront plus longtemps lorsqu'ils sont manipulés avec précaution,Les outils sur mesure dureront plus longtemps lorsqu'ils sont manipulés avec précaution,Les outils sur mesure dureront plus longtemps lorsqu'ils sont manipulés avec précaution,вам дольше при бережном обращении с ними на,Les outils sur mesure dureront plus longtemps lorsqu'ils sont manipulés avec précaution,Les outils sur mesure dureront plus longtemps lorsqu'ils sont manipulés avec précaution,Les outils sur mesure dureront plus longtemps lorsqu'ils sont manipulés avec précaution,Les outils sur mesure dureront plus longtemps lorsqu'ils sont manipulés avec soin attention,les outils sur mesure dureront plus longtemps lorsqu'ils sont manipulés avec soin,les outils sur mesure dureront plus longtemps lorsqu'ils sont manipulés avec soin,les outils sur mesure dureront plus longtemps lorsqu'ils sont manipulés avec soin,durent plus longtemps lorsqu'ils sont manipulés avec soin,,,,,,,,,,,,
